ID,Name,dscrptn
126.000000000000000,Casa,
127.000000000000000,Casa,
128.000000000000000,Casa,
129.000000000000000,Casa,
130.000000000000000,Casa,
131.000000000000000,Casa,
132.000000000000000,Casa,
133.000000000000000,Casa,
134.000000000000000,Casa,
135.000000000000000,Casa,
136.000000000000000,Casa,
137.000000000000000,Casa,
138.000000000000000,Casa,
139.000000000000000,Casa,
140.000000000000000,Casa,
141.000000000000000,Casa,
142.000000000000000,Casa,
143.000000000000000,Casa,
144.000000000000000,Casa,
145.000000000000000,Casa,
146.000000000000000,Casa,
147.000000000000000,Casa,
148.000000000000000,Casa,
149.000000000000000,Casa,
150.000000000000000,Casa,
151.000000000000000,Casa,
152.000000000000000,Casa,
153.000000000000000,Casa,
154.000000000000000,Casa,
155.000000000000000,Casa,
156.000000000000000,Casa,
157.000000000000000,Casa,
158.000000000000000,Casa,
159.000000000000000,Casa,
160.000000000000000,Casa,
161.000000000000000,Casa,
162.000000000000000,Casa,
163.000000000000000,Casa,
164.000000000000000,Casa,
165.000000000000000,Casa,
166.000000000000000,Casa,
167.000000000000000,Casa,
168.000000000000000,Casa,
169.000000000000000,Casa,
170.000000000000000,Casa,
171.000000000000000,Casa,
172.000000000000000,Casa,
173.000000000000000,Casa,
174.000000000000000,Casa,
175.000000000000000,Casa,
176.000000000000000,Casa,
177.000000000000000,Casa,
178.000000000000000,Casa,
179.000000000000000,Casa,
180.000000000000000,Casa,
181.000000000000000,Casa,
182.000000000000000,Casa,
183.000000000000000,Casa,
184.000000000000000,Casa,
185.000000000000000,Casa,
186.000000000000000,Casa,
187.000000000000000,Casa,
188.000000000000000,Casa,
189.000000000000000,Casa,
190.000000000000000,Casa,
191.000000000000000,Casa,
192.000000000000000,Casa,
193.000000000000000,Casa,
194.000000000000000,Casa,
195.000000000000000,Casa,
196.000000000000000,Casa,
197.000000000000000,Casa,
198.000000000000000,Casa,
199.000000000000000,Casa,
200.000000000000000,Casa,
201.000000000000000,Casa,
202.000000000000000,Casa,
203.000000000000000,Casa,
204.000000000000000,Casa,
205.000000000000000,Casa,
206.000000000000000,Casa,
207.000000000000000,Casa,
208.000000000000000,Casa,
209.000000000000000,Casa,
210.000000000000000,Casa,
211.000000000000000,Casa,
212.000000000000000,Casa,
213.000000000000000,Casa,
214.000000000000000,Casa,
215.000000000000000,Casa,
216.000000000000000,Casa,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
